DATE;OPEN;HIGH;LOW;CLOSE;VOLUME;P_VC;VOLUMERMB;REAL PRICE;MA5;C_MA5;MA7;MA10;C_MA10;MA20;MA50;MA60;MA65;RAVI;DIFFMA;NC2;P_NC2;NC3;P_NC3;NC5;P_NC5;NC10;P_NC10;EPS;PE;SSEC;DIFFSSEC;P_DIFFSSEC;P_SSEC;ADX;BB;HH2;HH3;HH5;K;D;RSI6;RSI12;RSI24;DIFF;DEA;EMA9;EMA12;EMA26;MACD;LL2;LL3;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L15;L20;L25;L30;L40;L50;;;;;;;;;;;;;
2/7/2008;6.7;6.75;6.38;6.72;620348.63;6.2034863;405121888;20.2;7.468;;;7.933;;8.4995;9.631;;;;;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/7/2008;6.51;7.11;6.43;6.81;622047.44;6.2204744;423007840;20.42;7.12;;;7.823;;8.331;9.6028;;;;;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/7/2008;7.18;7.23;6.89;7.04;895907.19;8.9590719;632829632;20.95;6.948;;;7.678;;8.1655;9.569;;;;;0.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/7/2008;7.14;7.75;7.06;7.65;986773.44;9.8677344;740940096;22.41;6.982;;;7.609;;8.0345;9.53;;;;;0.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/7/2008;7.71;7.94;7.41;7.64;833454.25;8.3345425;640594368;22.39;7.172;;;7.519;;7.9635;9.468;;;;;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/7/2008;7.8;8.39;7.8;8.09;1378512;13.78512;1122120320;23.44;7.446;;;7.457;;7.9365;9.4184;;;;;0.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/7/2008;7.86;8.48;7.82;8.19;1272087;12.72087;1044233408;23.69;7.722;;;7.421;;7.927;9.3714;;;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/7/2008;8.13;8.23;7.78;8.02;968716.13;9.6871613;772344128;23.29;7.918;;;7.433;;7.9145;9.3164;;;;;-0.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/7/2008;7.86;8.28;7.84;8.11;435592.44;4.3559244;351865312;23.5;8.01;;;7.496;;7.904;9.2412;;;;;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/7/2008;8.16;8.18;7.39;7.41;980508.25;9.8050825;750033856;21.83;7.964;;;7.568;;7.8565;9.1498;;;;;-0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/7/2008;7.18;7.3;6.82;6.98;673846.25;6.7384625;473122272;20.81;7.742;;;7.594;;7.7635;9.0582;;;;;-0.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/7/2008;7.21;7.31;6.64;6.81;757235.94;7.5723594;524844896;20.42;7.466;;;7.594;;7.7085;8.983;;;;;-0.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/7/2008;6.97;7.26;6.68;7.18;795217.31;7.9521731;556718976;21.3;7.298;;;7.608;;7.643;8.9128;;;;;0.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/7/2008;7.06;7.6;6.98;7.53;753348.56;7.5334856;552871936;22.13;7.182;;;7.596;;7.6025;8.8624;;;;;0.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/7/2008;7.48;7.62;7.39;7.48;448789.97;4.4878997;336243136;22.01;7.196;;;7.58;;7.5495;8.8008;;;;;-0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/7/2008;7.63;7.77;7.43;7.44;596002.5;5.960025;453557984;21.9;7.288;;;7.515;;7.486;8.7448;;;;;-0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/7/2008;7.58;8.22;7.54;8.19;1204795.63;12.0479563;952337600;23.69;7.564;;;7.515;;7.468;8.6826;;;;;0.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/7/2008;7.98;8.43;7.91;8.29;1321872.38;13.2187238;1085307776;23.91;7.786;;;7.542;;7.4875;8.6306;;;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/7/2008;8.41;8.79;8.22;8.35;971058.44;9.7105844;829728576;24.05;7.95;;;7.566;;7.531;8.5752;;;;;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/7/2008;8.11;8.24;7.91;8.13;573816.5;5.738165;463187872;23.55;8.08;;;7.638;;7.603;8.5188;;;;;-0.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/7/2008;8.39;8.43;7.94;8.09;532783;5.32783;435215520;23.44;8.21;;;7.749;;7.6715;8.4754;;;;;-0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/7/2008;8.13;8.13;7.71;7.78;561586.69;5.6158669;440673152;22.71;8.128;;;7.846;;7.72;8.4258;;;;;-0.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/8/2008;7.67;8.41;7.63;8.27;751335.13;7.5133513;605432128;23.88;8.124;;;7.955;;7.7815;8.3934;;;;;0.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/8/2008;8.03;8.43;7.98;8.02;575811.06;5.7581106;472926496;23.29;8.058;;;8.004;;7.8;8.3512;;;;;-0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/8/2008;8.28;8.34;7.94;8.01;738911.25;7.3891125;604491776;23.25;8.034;;;8.057;;7.8185;8.3174;;;;;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/8/2008;8.11;8.31;8.02;8.2;526255.19;5.2625519;429647776;23.7;8.056;;;8.133;;7.824;8.2872;;;;;0.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/8/2008;8.18;8.3;7.82;7.97;526378.19;5.2637819;423407168;23.16;8.094;;;8.111;;7.813;8.2416;;;;;-0.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/8/2008;7.94;7.99;7.31;7.34;586439.13;5.8643913;445573824;21.67;7.908;;;8.016;;7.779;8.1918;;;;;-0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/8/2008;7.33;8.03;7.23;7.44;1027806.94;10.2780694;781753408;21.91;7.792;;;7.925;;7.7455;8.1392;;;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/8/2008;7.31;7.48;7.06;7.28;411156.38;4.1115638;298908864;21.54;7.646;;;7.84;;7.739;8.0808;;;;;-0.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/8/2008;7.22;7.26;6.86;7.17;486388.09;4.8638809;342219936;21.27;7.44;;;7.748;;7.7485;8.018;;;;;-0.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/8/2008;7.18;7.24;6.89;7.1;516301.41;5.1630141;366385376;21.11;7.266;;;7.68;;7.763;7.9564;;;;;-0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/8/2008;7.1;7.37;6.91;7.17;463478.09;4.6347809;333079584;21.26;7.232;;;7.57;;7.7625;7.8928;;;;;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/8/2008;7.17;7.2;6.68;6.68;409254.13;4.0925413;283526048;20.12;7.08;;;7.436;;7.72;7.821;;;;;-0.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/8/2008;6.59;7.01;6.56;6.86;399913.16;3.9991316;273051872;20.53;6.996;;;7.321;;7.689;7.777;;;;;0.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/8/2008;6.75;7.72;6.63;7.72;1130907.75;11.3090775;841659072;22.58;7.106;;;7.273;;7.703;7.7588;;;;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/8/2008;7.56;7.76;7.33;7.45;698932.94;6.9893294;527747424;21.92;7.176;;;7.221;;7.666;7.7402;;;;;-0.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/8/2008;7.39;7.44;7.01;7.15;539282.38;5.3928238;386922080;21.23;7.172;;;7.202;;7.609;7.7178;;;;;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/8/2008;7.18;7.43;7.05;7.16;340152.72;3.4015272;246383184;21.25;7.268;;;7.174;;7.5495;7.6946;;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/8/2008;6.97;7.29;6.87;6.95;401694.75;4.0169475;280582656;20.75;7.286;;;7.141;;7.4905;7.6664;;;;;-0.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/8/2008;6.92;7.19;6.87;7.05;405847.06;4.0584706;286004864;20.99;7.152;;;7.129;;7.4385;7.6306;;;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/8/2008;7.08;7.35;7.01;7.19;406940.16;4.0694016;292235648;21.32;7.1;;;7.138;;7.409;7.6162;;;;;0.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/8/2008;7.3;7.5;7.16;7.47;577453.06;5.7745306;426315040;21.97;7.164;;;7.168;;7.369;7.5958;;;;;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/9/2008;7.33;7.4;6.88;6.93;630212.5;6.302125;443027072;20.69;7.118;;;7.193;;7.3145;7.5676;;;;;-0.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/9/2008;6.85;6.96;6.59;6.66;620102.56;6.2010256;414949088;20.07;7.06;;;7.173;;7.247;7.53;;;;;-0.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/9/2008;6.66;6.71;6.19;6.29;733874.06;7.3387406;466465472;19.19;6.908;;;7.03;;7.1515;7.4816;;;;;-0.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/9/2008;6.27;6.27;5.9;6.19;1127879.25;11.2787925;687293312;18.94;6.708;;;6.904;;7.0625;7.4344;;;;;-0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/9/2008;5.87;6;5.75;5.78;822196.81;8.2219681;480507712;17.99;6.37;;;6.767;;6.9845;7.392;;;;;-0.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/9/2008;5.87;5.91;5.59;5.65;560614.25;5.6061425;322940896;17.67;6.114;;;6.616;;6.895;7.3554;;;;;-0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/9/2008;5.7;5.76;5.58;5.67;591308.38;5.9130838;335071296;17.71;5.916;;;6.488;;6.8145;7.335;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/9/2008;5.59;5.73;5.36;5.47;864179.13;8.6417913;477347808;17.25;5.752;;;6.33;;6.7295;7.31;;;;;-0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/9/2008;5.45;5.45;4.87;4.91;1258227;12.58227;640676288;15.93;5.496;;;6.102;;6.62;7.272;;;;;-0.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/9/2008;4.94;5.07;4.78;4.91;897873.31;8.9787331;441715520;15.93;5.322;;;5.846;;6.507;7.2294;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/9/2008;4.52;4.52;4.24;4.24;1897948.38;18.9794838;809457536;14.34;5.04;;;5.577;;6.385;7.1612;;;;;-0.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/9/2008;4.01;4.12;3.68;3.82;2081140.63;20.8114063;810193792;13.34;4.67;;;5.293;;6.233;7.0848;;;;;-0.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/9/2008;3.63;4.29;3.55;4.04;2709160;27.0916;1042997888;13.87;4.384;;;5.068;;6.049;7.0038;;;;;0.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/9/2008;4.63;4.63;4.52;4.63;1598261.38;15.9826138;739290240;15.26;4.328;;;4.912;;5.908;6.9326;;;;;0.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/9/2008;5.27;5.28;4.77;5.28;5349552;53.49552;2770771456;16.79;4.402;;;4.862;;5.8145;6.8778;;;;;0.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/9/2008;4.86;5.09;4.77;4.8;2561060;25.6106;1254334080;15.66;4.514;;;4.777;;5.6965;6.8116;;;;;-0.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/9/2008;4.52;4.68;4.35;4.67;1887821.88;18.8782188;845575552;15.35;4.684;;;4.677;;5.5825;6.7568;;;;;-0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/9/2008;4.62;5.05;4.52;4.81;2426285.75;24.2628575;1168301696;15.68;4.838;;;4.611;;5.4705;6.7134;;;;;0.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/9/2008;4.88;4.98;4.64;4.78;1368458.88;13.6845888;655551936;15.62;4.868;;;4.598;;5.35;6.6728;;;;;-0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/10/2008;4.52;4.53;4.12;4.12;1550721.38;15.5072138;661257280;14.06;4.636;;;4.519;;5.1825;6.6116;;;;;-0.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/10/2008;3.81;4.22;3.81;4.04;1228294.75;12.2829475;495240512;13.86;4.484;;;4.499;;5.038;6.5418;;;;;-0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/10/2008;3.76;3.86;3.5;3.65;1849793.25;18.4979325;679473216;12.94;4.28;;;4.482;;4.8875;6.4652;;;;;-0.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/10/2008;3.7;3.8;3.51;3.62;1370190.88;13.7019088;502577952;12.88;4.042;;;4.44;;4.754;6.3888;;;;;-0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2008;3.3;3.55;3.22;3.38;1576496.5;15.764965;528097152;12.3;3.762;;;4.315;;4.6135;6.2926;;;;;-0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2008;3.38;3.9;3.33;3.9;2418634;24.18634;888732992;13.53;3.718;;;4.177;;4.5195;6.2048;;;;;0.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2008;4.14;4.32;3.79;3.81;3135541.5;31.355415;1295831040;13.33;3.672;;;4.078;;4.4275;6.114;;;;;-0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2008;3.75;4.08;3.68;4.06;1639474.75;16.3947475;642678400;13.92;3.754;;;4.017;;4.347;6.0326;;;;;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/2008;3.76;3.92;3.7;3.74;1438703.13;14.3870313;546107584;13.16;3.778;;;3.91;;4.2605;5.9456;;;;;-0.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2008;3.89;3.91;3.63;3.82;1136186.38;11.3618638;428196000;13.35;3.866;;;3.814;;4.206;5.8664;;;;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2008;3.76;4.16;3.6;4.14;1491261.38;14.9126138;585072896;14.09;3.914;;;3.816;;4.1675;5.7838;;;;;0.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2008;4.12;4.2;3.9;3.92;1655026.5;16.550265;676696768;13.58;3.936;;;3.804;;4.1515;5.7018;;;;;-0.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2008;3.82;4.05;3.78;3.79;1040379.88;10.4037988;404876192;13.27;3.882;;;3.818;;4.15;5.6174;;;;;-0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2008;3.62;3.65;3.37;3.64;1755640.63;17.5564063;614811712;12.91;3.862;;;3.82;;4.13;5.5262;;;;;-0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2008;3.59;3.62;3.25;3.31;1630443.75;16.3044375;553989184;12.14;3.76;;;3.813;;4.064;5.433;;;;;-0.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/2008;3.17;3.18;2.83;2.83;1332654.25;13.3265425;400958688;11.01;3.498;;;3.706;;3.9415;5.3428;;;;;-0.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/10/2008;2.75;3.3;2.73;3.3;2516191.25;25.1619125;781542272;12.1;3.374;;;3.655;;3.8665;5.26;;;;;0.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2008;3.28;3.43;3.15;3.19;2351416;23.51416;774971392;11.86;3.254;;;3.568;;3.7925;5.1782;;;;;-0.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2008;3.21;3.53;3.19;3.32;1678565.75;16.7856575;570064448;12.17;3.19;;;3.526;;3.718;5.1012;;;;;0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2008;3.34;3.35;3.11;3.14;1393789.25;13.9378925;446286336;11.74;3.156;;;3.458;;3.636;5.022;;;;;-0.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/11/2008;3.08;3.41;3.05;3.23;1123982.5;11.239825;368395488;11.95;3.236;;;3.367;;3.5915;4.9432;;;;;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4/11/2008;3.18;3.35;3.08;3.26;930543.06;9.3054306;300842560;12.02;3.228;;;3.301;;3.5525;4.8748;;;;;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/11/2008;3.36;3.77;3.34;3.57;2341277.75;23.4127775;835626112;12.76;3.304;;;3.279;;3.5485;4.809;;;;;0.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/11/2008;3.37;3.42;3.26;3.31;1268396;12.68396;423653440;12.13;3.302;;;3.246;;3.533;4.7208;;;;;-0.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/11/2008;3.17;3.71;3.14;3.57;1872480.75;18.7248075;655730368;12.76;3.388;;;3.272;;3.5425;4.6432;;;;;0.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2008;3.81;4.12;3.7;4.12;3147572.5;31.475725;1251810432;14.04;3.566;;;3.401;;3.5535;4.5826;;;;;0.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2008;4.06;4.21;4.01;4.02;2312010.25;23.1201025;946804416;13.82;3.718;;;3.473;;3.564;4.5198;;;;;-0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2008;3.93;4.3;3.93;4.17;1874785.25;18.7478525;779680064;14.18;3.838;;;3.571;;3.5695;4.4642;;;;;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2008;4.03;4.56;4.01;4.44;2821739;28.21739;1200422656;14.81;4.064;;;3.683;;3.6045;4.412;;;;;0.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2008;4.54;4.59;4.35;4.5;2736910.75;27.3691075;1225188096;14.95;4.25;;;3.819;;3.6385;4.3582;;;;;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2008;4.44;4.67;4.39;4.63;2237396;22.37396;1012705536;15.26;4.352;;;3.959;;3.663;4.3014;;;;;0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2008;4.59;4.68;3.98;3.98;2917777.25;29.1777725;1252457600;13.73;4.344;;;4.031;;3.666;4.2424;;;;;-0.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/2008;4.01;4.52;3.99;4.42;2115163.75;21.1516375;899752576;14.76;4.394;;;4.116;;3.6975;4.1976;;;;;0.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2008;4.05;4.45;3.86;4.18;2808153.25;28.0815325;1172319488;14.19;4.342;;;4.203;;3.7245;4.1554;;;;;-0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2008;4.09;4.12;3.78;3.79;1519300.88;15.1930088;592027712;13.27;4.2;;;4.225;;3.7485;4.1074;;;;;-0.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/2008;3.95;3.99;3.62;3.73;1142688.13;11.4268813;433402624;13.14;4.02;;;4.186;;3.7935;4.0664;;;;;-0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/11/2008;3.73;3.78;3.57;3.67;1105388.13;11.0538813;404782944;12.99;3.958;;;4.151;;3.812;4.0268;;;;;-0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2008;3.98;4.03;3.62;3.64;2696771.5;26.967715;1048443456;12.92;3.802;;;4.098;;3.8345;3.9862;;;;;-0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/2008;3.53;3.53;3.21;3.25;2655316.75;26.5531675;876447104;11.99;3.616;;;3.979;;3.831;3.9418;;;;;-0.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/12/2008;3.21;3.38;3.1;3.33;1478123;14.78123;481754688;12.19;3.524;;;3.862;;3.8405;3.9102;;;;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/12/2008;3.2;3.37;3.12;3.28;1724657.88;17.2465788;558844224;12.07;3.434;;;3.727;;3.843;3.8776;;;;;-0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/12/2008;3.38;3.65;3.35;3.63;3040175;30.40175;1058800384;12.9;3.426;;;3.692;;3.8615;3.8654;;;;;0.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
